name,type,wzd_offset,mgc_offset,init,wzd_file,mgc_file,xrefs
cnst_CounterMsg6_2,char,69FB,-,,MoM\src\SBookScr.c:81,-,N/A
cnst_Counter_Magic,char,5AF2,-,,MoM\src\Combat.c:338,-,N/A
cnst_CreatureBinding,char,44B0,-,,MoM\src\UnitView.c:328,-,N/A
cnst_Credits_DOT,char,-,3BDB,,-,MoM\src\CREDITS.c:138,N/A
cnst_Crusade,char,5863,-,,MoM\src\Combat.c:271,-,N/A
cnst_CursedLands,char,2726,-,,MoX\src\MOM_DAT.c:545,-,N/A
cnst_DOT__ovr050,char,-,30C9,,-,MoM\src\NewGame.c:1004,N/A
cnst_DarkRituals,char,21B6,-,,MoX\src\MOM_DAT.c:187,-,N/A
cnst_Death,char,47C2,-,,MoM\src\UnitView.c:489,-,N/A
cnst_DeathText,char,47C8,-,,MoM\src\UnitView.c:491,-,N/A
cnst_DeathWard,char,278A,-,,MoX\src\MOM_DAT.c:563,-,N/A
cnst_DeathWard_3,char,6811,-,,MoM\src\Spells130.c:88,-,N/A
cnst_Defense_3,char,5CCD,-,,MoM\src\ItemMake.c:181,-,N/A
cnst_DestructionText,char,46AE,-,,MoM\src\UnitView.c:463,-,N/A
cnst_Disband_Msg1,char,33E0,-,,MoM\src\UnitStat.c:86,-,N/A
cnst_Disband_Msg2,char,3405,-,,MoM\src\UnitStat.c:88,-,N/A
cnst_Dismiss_BtnMsg,char,33D2,-,,MoM\src\UnitStat.c:74,-,N/A
cnst_Dismiss_Msg,char,3408,-,,MoM\src\UnitStat.c:90,-,N/A
cnst_Dispel_Msg,char,684B,-,,MoM\src\Spells131.c:44,-,N/A
cnst_Dispel_Msg_2,char,6A49,-,,MoM\src\OverSpel.c:60,-,N/A
cnst_DivinePower,char,20CE,-,,MoX\src\MOM_DAT.c:137,-,N/A
cnst_Doom,char,476A,-,,MoM\src\UnitView.c:479,-,N/A
cnst_DoomText,char,476F,-,,MoM\src\UnitView.c:481,-,N/A
cnst_Dot,char,2B31,-,,MoM\src\CityScr.c:81,-,N/A
cnst_Dot6,char,4B81,-,,MoM\src\Lair.c:132,-,N/A
cnst_Dot7,char,5237,-,,MoM\src\CONQUEST.c:105,-,N/A
cnst_Dot8,char,56E6,-,,MoM\src\Combat.c:212,-,N/A
cnst_Dot9,char,5F07,-,,MoM\src\Combat.c:415,-,N/A
cnst_DrownWarn_Msg,char,3792,-,,MoM\src\ItemScrn.c:91,-,N/A
cnst_Dungeon,char,4B1A,-,,MoM\src\Lair.c:69,-,N/A
cnst_EMMErr_TooLow1,char,76AC,-,,MoX\src\EMS\EMS.c:60,-,N/A
cnst_EMMErr_TooLow2,char,76C4,-,,MoX\src\EMS\EMS.c:62,-,N/A
cnst_EVNT_Mineral_1,char,4A49,-,,MoM\src\EVENTS.c:103,-,N/A
cnst_EVNT_Mineral_2,char,4A50,-,,MoM\src\EVENTS.c:105,-,N/A
cnst_EVNT_Mineral_3,char,4A56,-,,MoM\src\EVENTS.c:107,-,N/A
cnst_EVNT_Mineral_4,char,4A5E,-,,MoM\src\EVENTS.c:109,-,N/A
cnst_EVNT_Mineral_5,char,4A64,-,,MoM\src\EVENTS.c:111,-,N/A
cnst_EVNT_Mineral_6,char,4A69,-,,MoM\src\EVENTS.c:113,-,N/A
cnst_EVNT_Mineral_7,char,4A72,-,,MoM\src\EVENTS.c:115,-,N/A
cnst_EVNT_Mineral_8,char,4A7F,-,,MoM\src\EVENTS.c:117,-,N/A
cnst_EVNT_Mineral_9,char,4A86,-,,MoM\src\EVENTS.c:119,-,N/A
cnst_EZ_Indef1,char,4B61,-,,MoM\src\Lair.c:84,-,N/A
cnst_EZ_Indef2,char,4B63,-,,MoM\src\Lair.c:86,-,N/A
cnst_EZ_Indef3,char,4B66,-,,MoM\src\Lair.c:88,-,N/A
cnst_EZ_Msg_1,char,4B71,-,,MoM\src\Lair.c:128,-,N/A
cnst_EZ_Msg_2,char,4B7F,-,,MoM\src\Lair.c:130,-,N/A
cnst_EZ_Msg_3,char,4B83,-,,MoM\src\Lair.c:135,-,N/A
cnst_EZ_Msg_4,char,4B9A,-,,MoM\src\Lair.c:137,-,N/A
cnst_EZ_Msg_5,char,4BA7,-,,MoM\src\Lair.c:139,-,N/A
cnst_EarthGate,char,2187,-,,MoX\src\MOM_DAT.c:177,-,N/A
cnst_EldritchWeapon,char,43C3,-,,MoM\src\UnitView.c:283,-,N/A
cnst_ElemArmorText,char,474F,-,,MoM\src\UnitView.c:477,-,N/A
cnst_ElementalArmor,char,4359,-,,MoM\src\UnitView.c:265,-,N/A
cnst_Endurance,char,438E,-,,MoM\src\UnitView.c:273,-,N/A
cnst_EnduranceText,char,477F,-,,MoM\src\UnitView.c:483,-,N/A
cnst_EternalNight,char,592A,-,,MoM\src\Combat.c:301,-,N/A
cnst_EventMsg_1,char,4AA3,-,,MoM\src\EVENTS.c:146,-,N/A
cnst_EventMsg_2,char,4AA6,-,,MoM\src\EVENTS.c:148,-,N/A
cnst_EventMsg_3,char,4AB0,-,,MoM\src\EVENTS.c:150,-,N/A
cnst_EvilPresence,char,2718,-,,MoX\src\MOM_DAT.c:543,-,N/A
cnst_ExperiencePts,char,4559,-,,MoM\src\UnitView.c:375,-,N/A
cnst_FallenTmpl,char,4B53,-,,MoM\src\Lair.c:79,-,N/A
cnst_Fame,char,-,3C9B,,-,MoM\src\SCORE.c:140,N/A
cnst_Famine,char,274E,-,,MoX\src\MOM_DAT.c:551,-,N/A
cnst_Famous,char,211C,-,,MoX\src\MOM_DAT.c:151,-,N/A
cnst_FlameBlade,char,43B7,-,,MoM\src\UnitView.c:281,-,N/A
cnst_Flaming,char,48A9,-,,MoM\src\UnitView.c:511,-,N/A
cnst_FlamingText,char,48B1,-,,MoM\src\UnitView.c:513,-,N/A
cnst_FleeConfirm_Msg,char,5106,-,,MoM\src\Combat.c:184,-,N/A
cnst_FleeLoss_Msg,char,56CD,-,,MoM\src\Combat.c:208,-,N/A
cnst_Flight,char,43A3,-,,MoM\src\UnitView.c:277,-,N/A
cnst_FlightText,char,47DC,-,,MoM\src\UnitView.c:493,-,N/A
cnst_FlyingFortress1,char,2755,-,,MoX\src\MOM_DAT.c:553,-,N/A
cnst_Forester,char,463F,-,,MoM\src\UnitView.c:446,-,N/A
cnst_Fortress,char,21AD,-,,MoX\src\MOM_DAT.c:185,-,N/A
cnst_GP_2,char,323E,-,,MoM\src\CityList.c:74,-,N/A
cnst_GP_3,char,359B,-,,MoM\src\MagicScr.c:159,-,N/A
cnst_GP_5,char,36BE,-,,MoM\src\ItemScrn.c:55,-,N/A
cnst_GStrText,char,498A,-,,MoM\src\UnitView.c:533,-,N/A
cnst_GWindText,char,4971,-,,MoM\src\UnitView.c:531,-,N/A
cnst_GaiasBlessing,char,27B1,-,,MoX\src\MOM_DAT.c:569,-,N/A
cnst_Gauntlet,char,5C69,-,,MoM\src\ItemMake.c:151,-,N/A
cnst_GiantStrength,char,4403,-,,MoM\src\UnitView.c:295,-,N/A
cnst_Gold_3,char,3226,-,,MoM\src\CityList.c:66,-,N/A
cnst_GuardianWind,char,42F4,-,,MoM\src\UnitView.c:249,-,N/A
cnst_HOTKEY_A_2,char,358C,-,,MoM\src\MagicScr.c:147,-,N/A
cnst_HOTKEY_A_3,char,378E,-,'A',MoM\src\ItemScrn.c:85,-,N/A
cnst_HOTKEY_A_4,char,5100,-,,MoM\src\Combat.c:178,-,N/A
cnst_HOTKEY_B_4,char,5D10,-,,MoM\src\ItemMake.c:203,-,N/A
cnst_HOTKEY_C_5,char,3592,-,'C',MoM\src\MagicScr.c:153,-,N/A
cnst_HOTKEY_D_3,char,324D,-,'D',MoM\src\ArmyList.c:77,-,N/A
cnst_HOTKEY_D_4,char,33DA,-,,MoM\src\UnitStat.c:77,-,N/A
cnst_HOTKEY_D_5,char,50FC,-,,MoM\src\Combat.c:174,-,N/A
cnst_HOTKEY_Esc10,char,5248,-,,MoM\src\CONQUEST.c:113,-,N/A
cnst_HOTKEY_Esc13,char,5859,-,,MoM\src\Combat.c:265,-,N/A
cnst_HOTKEY_Esc18,char,5CFC,-,,MoM\src\ItemMake.c:195,-,N/A
cnst_HOTKEY_Esc1A,char,5F84,-,'\x1B',MoM\src\Combat.c:441,-,N/A
cnst_HOTKEY_Esc22,char,713F,-,'\x1B',MoM\src\LoadScr.c:95,-,N/A
cnst_HOTKEY_Esc5,char,3249,-,'\x1B',MoM\src\ArmyList.c:73,-,N/A
cnst_HOTKEY_Esc6,char,33DC,-,,MoM\src\UnitStat.c:80,-,N/A
cnst_HOTKEY_Esc7,char,3491,-,'\x1B',MoM\src\MagicScr.c:90,-,N/A
cnst_HOTKEY_Esc9,char,36A0,-,,MoM\src\ItemScrn.c:41,-,N/A
cnst_HOTKEY_EscE,char,4C41,-,,MoM\src\Lair.c:172,-,N/A
cnst_HOTKEY_F,char,5102,-,,MoM\src\Combat.c:180,-,N/A
cnst_HOTKEY_F_3,char,5D0E,-,,MoM\src\ItemMake.c:201,-,N/A
cnst_HOTKEY_I_2,char,3245,-,'I',MoM\src\ArmyList.c:69,-,N/A
cnst_HOTKEY_N_3,char,4C3F,-,,MoM\src\Lair.c:170,-,N/A
cnst_HOTKEY_O_4,char,3247,-,'O',MoM\src\ArmyList.c:71,-,N/A
cnst_HOTKEY_O_6,char,33D0,-,,MoM\src\UnitStat.c:71,-,N/A
cnst_HOTKEY_O_7,char,3588,-,'O',MoM\src\MagicScr.c:142,-,N/A
cnst_HOTKEY_O_8,char,3790,-,'O',MoM\src\ItemScrn.c:88,-,N/A
cnst_HOTKEY_R,char,5F80,-,'r',MoM\src\Combat.c:435,-,N/A
cnst_HOTKEY_R_2,char,5F82,-,'R',MoM\src\Combat.c:438,-,N/A
cnst_HOTKEY_SPACE,char,35A1,-,,MoM\src\MagicScr.c:163,-,N/A
cnst_HOTKEY_SPACE_4,char,5104,-,,MoM\src\Combat.c:182,-,N/A
cnst_HOTKEY_S_3,char,50F8,-,,MoM\src\Combat.c:170,-,N/A
cnst_HOTKEY_U_3,char,324B,-,'U',MoM\src\ArmyList.c:75,-,N/A
cnst_HOTKEY_U_5,char,50FE,-,,MoM\src\Combat.c:176,-,N/A
cnst_HOTKEY_W_2,char,50FA,-,,MoM\src\Combat.c:172,-,N/A
cnst_HOTKEY_X_4,char,33DE,-,,MoM\src\UnitStat.c:83,-,N/A
cnst_HOTKEY_X_5,char,348F,-,'X',MoM\src\MagicScr.c:87,-,N/A
cnst_HOTKEY_Y_2,char,4C3D,-,,MoM\src\Lair.c:168,-,N/A
cnst_Half,char,386E,-,,MoM\src\AdvsrScr.c:102,-,N/A
cnst_Hamlet,char,2155,-,,MoX\src\MOM_DAT.c:164,-,N/A
cnst_Haste,char,44A6,-,,MoM\src\UnitView.c:324,-,N/A
cnst_HasteText,char,4794,-,,MoM\src\UnitView.c:485,-,N/A
cnst_HeavenlyLight,char,27D9,-,,MoX\src\MOM_DAT.c:575,-,N/A
cnst_Helm,char,5C72,-,,MoM\src\ItemMake.c:153,-,N/A
cnst_HeroLevel_1,char,4506,-,,MoM\src\UnitView.c:347,-,N/A
cnst_HeroLevel_2,char,450B,-,,MoM\src\UnitView.c:349,-,N/A
cnst_HeroLevel_3,char,4514,-,,MoM\src\UnitView.c:351,-,N/A
cnst_HeroLevel_4,char,451C,-,,MoM\src\UnitView.c:353,-,N/A
cnst_HeroLevel_6,char,4526,-,,MoM\src\UnitView.c:355,-,N/A
cnst_HeroLevel_7,char,452B,-,,MoM\src\UnitView.c:357,-,N/A
cnst_HeroLevel_8,char,4536,-,,MoM\src\UnitView.c:359,-,N/A
cnst_HeroLevel_9,char,4541,-,,MoM\src\UnitView.c:361,-,N/A
cnst_Heroism,char,43EA,-,,MoM\src\UnitView.c:289,-,N/A
cnst_Hire_Msg_1,char,656E,-,,MoM\src\HIRE.c:78,-,N/A
cnst_Hire_Msg_2,char,657E,-,,MoM\src\HIRE.c:80,-,N/A
cnst_Hire_Msg_3,char,6584,-,,MoM\src\HIRE.c:82,-,N/A
cnst_Hire_Msg_4,char,6592,-,,MoM\src\HIRE.c:84,-,N/A
cnst_Hire_Msg_5,char,65A4,-,,MoM\src\HIRE.c:86,-,N/A
cnst_Hire_Msg_6,char,65C6,-,,MoM\src\HIRE.c:88,-,N/A
cnst_Hire_Msg_7,char,65D5,-,,MoM\src\HIRE.c:90,-,N/A
cnst_Hire_Msg_8,char,65DA,-,,MoM\src\HIRE.c:92,-,N/A
cnst_Hire_Msg_9,char,65EE,-,,MoM\src\HIRE.c:100,-,N/A
cnst_Hire_Msg_A,char,6603,-,,MoM\src\HIRE.c:102,-,N/A
cnst_Hits_2,char,59A6,-,,MoM\src\Combat.c:319,-,N/A
cnst_HoF_String_B,char,-,3C93,,-,MoM\src\SCORE.c:134,N/A
cnst_HoF_String_C,char,-,3CA0,,-,MoM\src\SCORE.c:143,N/A
cnst_HoF_String_D,char,-,3CA9,,-,MoM\src\SCORE.c:149,N/A
cnst_HoF_String_E,char,-,3CB4,,-,MoM\src\SCORE.c:155,N/A
cnst_HolyArmor,char,4420,-,,MoM\src\UnitView.c:299,-,N/A
cnst_HolyArms,char,586B,-,,MoM\src\Combat.c:273,-,N/A
cnst_HolyAvenger,char,4839,-,,MoM\src\UnitView.c:501,-,N/A
cnst_HolyAvengerText,char,4846,-,,MoM\src\UnitView.c:503,-,N/A
cnst_HolyLight,char,5913,-,,MoM\src\Combat.c:296,-,N/A
cnst_HolyWeapon,char,43DE,-,,MoM\src\UnitView.c:287,-,N/A
cnst_InfernalPower,char,20BF,-,,MoX\src\MOM_DAT.c:135,-,N/A
cnst_Info_Msg_0,char,37C0,-,,MoM\src\AdvsrScr.c:40,-,N/A
cnst_Info_Msg_0_2,char,3838,-,,MoM\src\AdvsrScr.c:80,-,N/A
cnst_Info_Msg_0_3,char,3847,-,,MoM\src\AdvsrScr.c:88,-,N/A
cnst_Info_Msg_1,char,37C4,-,,MoM\src\AdvsrScr.c:45,-,N/A
cnst_Info_Msg_1_2,char,37CE,-,,MoM\src\AdvsrScr.c:51,-,N/A
cnst_Info_Msg_2,char,37D3,-,,MoM\src\AdvsrScr.c:54,-,N/A
cnst_Info_Msg_2_2,char,37E0,-,,MoM\src\AdvsrScr.c:56,-,N/A
cnst_Info_Msg_3,char,37E3,-,,MoM\src\AdvsrScr.c:58,-,N/A
cnst_Info_Msg_3_2,char,37EE,-,,MoM\src\AdvsrScr.c:60,-,N/A
cnst_Info_Msg_4,char,37F1,-,,MoM\src\AdvsrScr.c:62,-,N/A
cnst_Info_Msg_4_2,char,37FB,-,,MoM\src\AdvsrScr.c:64,-,N/A
cnst_Info_Msg_5,char,37FE,-,,MoM\src\AdvsrScr.c:66,-,N/A
cnst_Info_Msg_5_2,char,3809,-,,MoM\src\AdvsrScr.c:68,-,N/A
cnst_Info_Msg_6,char,380C,-,,MoM\src\AdvsrScr.c:70,-,N/A
cnst_Info_Msg_6_2,char,3817,-,,MoM\src\AdvsrScr.c:72,-,N/A
cnst_Info_Msg_7,char,381A,-,,MoM\src\AdvsrScr.c:74,-,N/A
cnst_Info_Msg_7_2,char,3828,-,,MoM\src\AdvsrScr.c:76,-,N/A
cnst_Info_Msg_7_3,char,3859,-,,MoM\src\AdvsrScr.c:94,-,N/A
cnst_Info_Msg_7_4,char,3860,-,,MoM\src\AdvsrScr.c:96,-,N/A
cnst_Info_Msg_8,char,382B,-,,MoM\src\AdvsrScr.c:78,-,N/A
cnst_Info_Msg_8_2,char,383A,-,,MoM\src\AdvsrScr.c:82,-,N/A
cnst_Info_Msg_9,char,383D,-,,MoM\src\AdvsrScr.c:84,-,N/A
cnst_Info_Msg_9_2,char,3844,-,,MoM\src\AdvsrScr.c:86,-,N/A
cnst_Inspirations,char,27C1,-,,MoX\src\MOM_DAT.c:571,-,N/A
cnst_Instant_Cast,char,5D35,-,,MoM\src\Spellbook.c:62,-,N/A
cnst_InvisText,char,47A6,-,,MoM\src\UnitView.c:487,-,N/A
cnst_InvulnText,char,4956,-,,MoM\src\UnitView.c:529,-,N/A
cnst_Invulnerability,char,4439,-,,MoM\src\UnitView.c:303,-,N/A
cnst_IronSkin,char,4384,-,,MoM\src\UnitView.c:271,-,N/A
cnst_Item,char,5D43,-,,MoM\src\Spellbook.c:71,-,N/A
cnst_ItemDestroyMsg1,char,36D6,-,,MoM\src\ItemScrn.c:67,-,N/A
cnst_ItemDestroyMsg2,char,36F4,-,,MoM\src\ItemScrn.c:70,-,N/A
cnst_ItemDestroyMsg3,char,3700,-,,MoM\src\ItemScrn.c:73,-,N/A
cnst_ItemLoc_Diff,char,36B0,-,,MoM\src\ItemScrn.c:52,-,N/A
cnst_ItemLoc_Same,char,36A2,-,,MoM\src\ItemScrn.c:49,-,N/A
cnst_ItemPort_Msg_1,char,3710,-,,MoM\src\ItemScrn.c:76,-,N/A
cnst_ItemPort_Msg_2,char,3741,-,,MoM\src\ItemScrn.c:79,-,N/A
cnst_ItemPort_Msg_3,char,3752,-,,MoM\src\ItemScrn.c:82,-,N/A
cnst_Keep,char,4B31,-,,MoM\src\Lair.c:73,-,N/A
cnst_Lair,char,4B40,-,,MoM\src\Lair.c:75,-,N/A
cnst_LargeShield,char,4064,-,,MoM\src\UnitView.c:162,-,N/A
cnst_Leadership,char,455E,-,,MoM\src\UnitView.c:380,-,N/A
cnst_Legendary,char,456B,-,,MoM\src\UnitView.c:384,-,N/A
cnst_LifeWard,char,2780,-,,MoX\src\MOM_DAT.c:561,-,N/A
cnst_LifeWard_3,char,6807,-,,MoM\src\Spells130.c:86,-,N/A
cnst_LightningText,char,4676,-,,MoM\src\UnitView.c:457,-,N/A
cnst_LionHeart,char,43F8,-,,MoM\src\UnitView.c:293,-,N/A
cnst_LionheartText,char,48D7,-,,MoM\src\UnitView.c:517,-,N/A
cnst_MAGICEXE_arg0_2,char,6E02,-,,MoM\src\SPLMASTR.c:151,-,N/A
cnst_MAGIC_EXE_File2,char,6DF8,-,,MoM\src\SPLMASTR.c:149,-,N/A
cnst_MESSAGE_File,char,5AEA,-,,MoM\src\Items.c:23,-,N/A
cnst_MP_2,char,3241,-,,MoM\src\CityList.c:76,-,N/A
cnst_MP_4,char,36C1,-,,MoM\src\ItemScrn.c:58,-,N/A
cnst_MUSIC_File7,char,50F0,-,,MoM\src\Combat.c:166,-,N/A
cnst_Mace,char,5C81,-,,MoM\src\ItemMake.c:159,-,N/A
cnst_MagicImmText,char,4806,-,,MoM\src\UnitView.c:497,-,N/A
cnst_ManaFocusing,char,2101,-,,MoX\src\MOM_DAT.c:147,-,N/A
cnst_Merchant_Msg_1,char,6509,-,,MoM\src\HIRE.c:66,-,N/A
cnst_Merchant_Msg_2,char,6530,-,,MoM\src\HIRE.c:68,-,N/A
cnst_Merchant_Msg_3,char,654F,-,,MoM\src\HIRE.c:70,-,N/A
cnst_Merchant_Msg_4,char,655D,-,,MoM\src\HIRE.c:72,-,N/A
cnst_Merchant_Msg_5,char,6561,-,,MoM\src\HIRE.c:74,-,N/A
cnst_Merging,char,44CB,-,,MoM\src\UnitView.c:332,-,N/A
cnst_MergingText,char,492A,-,,MoM\src\UnitView.c:525,-,N/A
cnst_Might,char,4599,-,,MoM\src\UnitView.c:392,-,N/A
cnst_MindStorm,char,4465,-,,MoM\src\UnitView.c:312,-,N/A
cnst_MindTwist,char,449B,-,,MoM\src\UnitView.c:322,-,N/A
cnst_MinusSign,char,49D8,-,,MoM\src\UnitView.c:545,-,N/A
cnst_Misc,char,5C99,-,,MoM\src\ItemMake.c:169,-,N/A
cnst_Mountaineer,char,4633,-,,MoM\src\UnitView.c:444,-,N/A
cnst_Moves,char,31AE,-,,MoM\src\MainScr.c:229,-,N/A
cnst_Myrran,char,20F1,-,,MoX\src\MOM_DAT.c:143,-,N/A
cnst_Myrran_Races,char,-,3148,,-,MoM\src\NewGame.c:1019,N/A
cnst_Name_Select,char,-,30CB,,-,MoM\src\NewGame.c:1007,N/A
cnst_NatNodeDispel,char,58BA,-,,MoM\src\Combat.c:284,-,N/A
cnst_NatureAura,char,58E0,-,,MoM\src\Combat.c:289,-,N/A
cnst_NatureMastery,char,20A0,-,,MoX\src\MOM_DAT.c:131,-,N/A
cnst_NatureNode,char,4AF1,-,,MoM\src\Lair.c:63,-,N/A
cnst_NatureWard,char,275C,-,,MoX\src\MOM_DAT.c:555,-,N/A
cnst_NatureWard_3,char,67E3,-,,MoM\src\Spells130.c:80,-,N/A
cnst_NaturesEye,char,2795,-,,MoX\src\MOM_DAT.c:565,-,N/A
cnst_NewRuins_Msg,char,5FA2,-,,MoM\src\Combat.c:450,-,N/A
cnst_NewSpell_Msg,char,5E31,-,,MoM\src\Spellbook.c:146,-,N/A
cnst_Nightshade,char,2806,-,,MoX\src\MOM_DAT.c:581,-,N/A
cnst_NoSpell,char,3519,-,,MoM\src\MagicScr.c:106,-,N/A
cnst_Noble,char,45D4,-,,MoM\src\UnitView.c:410,-,N/A
cnst_NodeMastery,char,210F,-,,MoX\src\MOM_DAT.c:149,-,N/A
cnst_Of,char,-,3C98,,-,MoM\src\SCORE.c:137,N/A
cnst_Ok_BtnMsg_2,char,33CD,-,,MoM\src\UnitStat.c:68,-,N/A
cnst_OpeningBrace_2,char,3539,-,,MoM\src\MagicScr.c:116,-,N/A
cnst_Orb,char,5C77,-,,MoM\src\ItemMake.c:155,-,N/A
cnst_Outpost,char,214D,-,,MoX\src\MOM_DAT.c:162,-,N/A
cnst_PDrainText,char,4820,-,,MoM\src\UnitView.c:499,-,N/A
cnst_PF_Text,char,4704,-,,MoM\src\UnitView.c:471,-,N/A
cnst_PORTRAIT_File,char,326E,-,,MoM\src\ArmyList.c:85,-,N/A
cnst_PORTRAIT_File3,char,36CD,-,,MoM\src\ItemScrn.c:64,-,N/A
cnst_PP,char,359E,-,,MoM\src\MagicScr.c:161,-,N/A
cnst_PathFinding,char,433E,-,,MoM\src\UnitView.c:261,-,N/A
cnst_Pathfinding,char,4627,-,,MoM\src\UnitView.c:442,-,N/A
cnst_Pestilence,char,2733,-,,MoX\src\MOM_DAT.c:547,-,N/A
cnst_Phantasmal,char,487B,-,,MoM\src\UnitView.c:507,-,N/A
cnst_PhantasmalText,char,4886,-,,MoM\src\UnitView.c:509,-,N/A
cnst_Pic_Select,char,-,30BA,,-,MoM\src\NewGame.c:1001,N/A
cnst_Pick_Error_0,char,-,3156,,-,MoM\src\NewGame.c:1022,N/A
cnst_Pick_Error_6,char,-,32D0,,-,MoM\src\NewGame.c:1044,N/A
cnst_PlanarTravel,char,4412,-,,MoM\src\UnitView.c:297,-,N/A
cnst_PlanarTrvlText,char,4911,-,,MoM\src\UnitView.c:523,-,N/A
cnst_PlaneShift_2,char,68AE,-,,MoM\src\Spells132.c:56,-,N/A
cnst_PlateMail,char,5CB0,-,,MoM\src\ItemMake.c:175,-,N/A
cnst_Plus,char,2C43,-,,MoM\src\CityScr.c:119,-,N/A
cnst_Plus_1,char,45DB,-,,MoM\src\UnitView.c:416,-,N/A
cnst_Plus_4,char,5CF5,-,,MoM\src\ItemMake.c:191,-,N/A
cnst_Possession,char,44C1,-,,MoM\src\UnitView.c:330,-,N/A
cnst_Possessive_2,char,69E4,-,,MoM\src\SBookScr.c:77,-,N/A
cnst_Possessive_3,char,6D9D,-,,MoM\src\Spells137.c:156,-,N/A
cnst_Power,char,5CDE,-,,MoM\src\ItemMake.c:185,-,N/A
cnst_Prayermaster,char,45B7,-,,MoM\src\UnitView.c:404,-,N/A
cnst_Prosperity,char,27CE,-,,MoX\src\MOM_DAT.c:573,-,N/A
cnst_Protection,char,5CEA,-,,MoM\src\ItemMake.c:189,-,N/A
cnst_QuestionMark,char,2ADB,-,,MoM\src\CityScr.c:73,-,N/A
cnst_QuestionMark4,char,4FDC,-,,MoM\src\DIPLOMAC.c:378,-,N/A
cnst_QuestionMark5,char,5D3D,-,,MoM\src\Spellbook.c:65,-,N/A
cnst_RESOURCE_File,char,4BC7,-,,MoM\src\Lair.c:144,-,N/A
cnst_RT1turn,char,5E72,-,,MoM\src\Spellbook.c:164,-,N/A
cnst_RTmoreturns,char,5E79,-,,MoM\src\Spellbook.c:167,-,N/A
cnst_Race_Error,char,-,30E7,,-,MoM\src\NewGame.c:1013,N/A
cnst_Race_Select,char,-,312C,,-,MoM\src\NewGame.c:1015,N/A
cnst_Raiders_2,char,521E,-,,MoM\src\CONQUEST.c:96,-,N/A
cnst_RaiseDead_Msg,char,686F,-,,MoM\src\Spells131.c:50,-,N/A
cnst_Rank_I,char,454A,-,,MoM\src\UnitView.c:364,-,N/A
cnst_Rank_II,char,454C,-,,MoM\src\UnitView.c:366,-,N/A
cnst_Rank_III,char,454F,-,,MoM\src\UnitView.c:368,-,N/A
cnst_Rank_IV,char,4553,-,,MoM\src\UnitView.c:370,-,N/A
cnst_RazeCity_Msg,char,5EA6,-,,MoM\src\Combat.c:403,-,N/A
cnst_RazeCity_Msg2,char,6090,-,,MoM\src\Combat.c:498,-,N/A
cnst_Regenerate,char,4333,-,,MoM\src\UnitView.c:259,-,N/A
cnst_RegenerateText,char,46EC,-,,MoM\src\UnitView.c:469,-,N/A
cnst_ResMagicText,char,47EE,-,,MoM\src\UnitView.c:495,-,N/A
cnst_ResearchPoints,char,45B3,-,,MoM\src\UnitView.c:402,-,N/A
cnst_Research_Cost,char,5E81,-,,MoM\src\Spellbook.c:170,-,N/A
cnst_ResistElemText,char,4734,-,,MoM\src\UnitView.c:475,-,N/A
cnst_ResistElements,char,4369,-,,MoM\src\UnitView.c:267,-,N/A
cnst_ResistMagic,char,43AA,-,,MoM\src\UnitView.c:279,-,N/A
cnst_Reward_Msg_1,char,4BD0,-,,MoM\src\Lair.c:147,-,N/A
cnst_Reward_Msg_2,char,4BE1,-,,MoM\src\Lair.c:149,-,N/A
cnst_Reward_Msg_3,char,4BF4,-,,MoM\src\Lair.c:151,-,N/A
cnst_Reward_Msg_4,char,4BFA,-,,MoM\src\Lair.c:153,-,N/A
cnst_Reward_Msg_5,char,4C09,-,,MoM\src\Lair.c:155,-,N/A
cnst_Reward_Msg_6,char,4C14,-,,MoM\src\Lair.c:157,-,N/A
cnst_Reward_Msg_7,char,4C1B,-,,MoM\src\Lair.c:159,-,N/A
cnst_Reward_Msg_8,char,4C27,-,,MoM\src\Lair.c:161,-,N/A
cnst_Reward_Msg_9,char,4B51,-,,MoM\src\Lair.c:56,-,N/A
cnst_Righteousness,char,442B,-,,MoM\src\UnitView.c:301,-,N/A
cnst_RightsnssText,char,493D,-,,MoM\src\UnitView.c:527,-,N/A
cnst_Ring,char,5C5E,-,,MoM\src\ItemMake.c:147,-,N/A
cnst_Rlm0_Nature,char,26E5,-,,MoX\src\MOM_DAT.c:202,-,N/A
cnst_Rlm1_Sorcery,char,26EC,-,,MoX\src\MOM_DAT.c:204,-,N/A
cnst_Rlm2_Chaos,char,26F4,-,,MoX\src\MOM_DAT.c:206,-,N/A
cnst_Rlm3_Life,char,219C,-,,MoX\src\MOM_DAT.c:181,-,N/A
cnst_Rlm4_Death,char,26FA,-,,MoX\src\MOM_DAT.c:208,-,N/A
cnst_Rlm5_Arcane,char,26DE,-,,MoX\src\MOM_DAT.c:198,-,N/A
cnst_Rock,char,45E8,-,,MoM\src\UnitView.c:423,-,N/A
cnst_Rsrch_Page1,char,5D1D,-,,MoM\src\Spellbook.c:53,-,N/A
cnst_Rsrch_Page2,char,5D26,-,,MoM\src\Spellbook.c:56,-,N/A
cnst_Ruins,char,4B4D,-,,MoM\src\Lair.c:77,-,N/A
cnst_Runemaster,char,2123,-,,MoX\src\MOM_DAT.c:153,-,N/A
cnst_SAVE3,char,7135,-,,MoM\src\LoadScr.c:91,-,N/A
